Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Kenya,KEN,Households and NPISHs Final consumption expenditure (constant 2010 US$),NE.CON.PRVT.KD,4095184496,4146226980,4477560285,4483101435,4792914123,5172877387,5582147447,5879396698,5316187593,5476623367,4955021992,7181943149,8125593081,7591905876,8727304861,8556335786,8115012010,8805002877,10073274305,10477218002,10738233656,10336439612,10662948028,10315611863,11133817592,10374416816,12346986248,13417943408,14557259537,15421372302,15376611750,15746065458,15585414718,15344796883,15624442863,17811977601,18274869563,18973163101,19841694231,20655001753,20575888392,21429320142,21610037548,22086037589,22620508132,24083247386,26473478750,27875461993,27452029498,28711821051,30861987147,32799628341,34687717545,37578184297,39182224640,41204762715,43157493532,46353862537,49364109535,51838297542,
Kenya,KEN,"Armed forces personnel, total",MS.MIL.TOTL.P1,,,,,,,,,,,,,,,,,,,,,,,,,,13700,,,,20000,20000,20000,24000,24000,22000,29200,29200,29200,29200,29200,27200,29400,29400,29100,29000,29000,,29000,29000,29120,29120,29100,29100,29100,29100,29100,29100,29000,29100,,
Kenya,KEN,Fixed telephone subscriptions (per 100 people),IT.MLT.MAIN.P2,,,,,,0.293803691,0.293804,0.293804,0.293804,0.293804,0.345090172,0.34509,0.34509,0.34509,0.34509,0.390397489,0.40436249,0.426261827,0.429453429,0.441201344,0.450137743,0.469998727,0.496720685,0.519212462,0.554151172,0.595464636,0.627725171,0.643084275,0.68595388,0.710239139,0.737842387,0.815604039,0.819084582,0.82169125,0.847931911,0.923477624,0.933141388,0.92405205,0.952880496,0.932513155,0.912592031,0.94183417,0.952490181,0.946855713,0.839771921,0.78288006,0.779207264,1.198178098,1.624337326,1.623642798,0.905881219,0.65668674,0.567314685,0.448932525,0.385417105,0.17856928,0.148417377,0.139106753,0.127730538,0.13389515,
Kenya,KEN,Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),IQ.SPI.PIL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,20,20,20,20,20,20,20,20,20,50,80,80,70,70,
Kenya,KEN,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,4.5,4.5,4,4.5,4.5,4,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,
Kenya,KEN,Logistics performance index: Competence and quality of logistics services (1=low to 5=high),LP.LPI.LOGS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.31,,,2.28,,2.38,,2.652778,,3.244339,,2.81,,
Kenya,KEN,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.59,8.98,12.74961958,12.87094724,11.66421131,14.38559239,14.7751998,15.91456929,15.08556459,14.20777756,14.49214558,14.67514559,15.292092,16.04507041,21.4005367,16.98356797,
Kenya,KEN,Methodology assessment of statistical capacity (scale 0 - 100),IQ.SCI.MTHD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,40,40,40,50,50,50,50,50,30,40,40,40,60,50,50,40
Kenya,KEN,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3.5,3.5,3.5,4,4,4,4,4,4,4,3.5,3.5,3.5,3,
Kenya,KEN,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN,Firms expected to give gifts in meetings with tax officials (% of firms),IC.TAX.GIFT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.3,,,,,,17.4,,,,,20.9,,
Kenya,KEN,"Time to import, documentary compliance (hours)",IC.IMP.TMDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,84,84,60,60,60,
Kenya,KEN,Informal payments to public officials (% of firms),IC.FRM.CORR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.2,,,,,,28.2,,,,,26.3,,
Kenya,KEN,Depth of credit information index (0=low to 8=high),IC.CRD.INFO.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7,7,8,8,8,
Kenya,KEN,Subsidies and other transfers (% of expense),GC.XPN.TRFT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.8715694,30.60871354,32.50747666,36.98627984,23.70520143,29.67429922,
Kenya,KEN,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.87697939,16.2566354,16.18353253,15.63782533,15.08514182,15.87115848,
Kenya,KEN,Social contributions (current LCU),GC.REV.SOCL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18641022225,22199255608,41551708496,40229484361,55354330000,15558246987,
Kenya,KEN,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.82169342,,,85.72942352,,,91.55337524,,,
Kenya,KEN,Wholesale price index (2010 = 100),FP.WPI.TOTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.37911693,93.26190134,90.70904645,91.83086438,92.62188983,97.02286783,97.93614267,100,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,,,,,,19950000,52400000,75830000,100050000,169660000,219830000,170946360.2,201994376,233045794.7,193282885.8,173405883.9,275522172.4,525784882.9,368830302,668545448.8,538712188.8,262828031.5,248102847.3,406428158.5,414388462,416724735.1,444494690.2,294401562.8,296453946.2,316624628.7,236115155.4,145138376.1,79549253.4,436745056,588142007.2,384262966.1,775927062.2,811092756.2,783051364.3,791589617.8,897865882,1064987677,1068140537,1482117159,1519538697,1799087913,2416073243,3355419016,2878951355,3849500809,4320858499,4265145710,5711831325,6598881869,7874414432,7514864907,7553884913,7325420063,8164380806,9115806005,8297263559
Kenya,KEN,Level of water stress: freshwater withdrawal as a proportion of available freshwater resources,ER.H2O.FWST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.08561101,,,,,14.06963029,,,,,17.03743632,,,,,23.35649511,,,,,26.5358615,,,,,33.23990107,,,
Kenya,KEN,Urban population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.080178305,,,,,,,,,,0.082212281,,,,,,,,,,0.085042268,,,,,,,,,,
Kenya,KEN,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,100,,,,,100,,,,,100,,,,,100,100,100,100,100,100,100,100,,,
Kenya,KEN,Agricultural methane emissions (% of total),EN.ATM.METH.AG.ZS,,,,,,,,,,,68.08192138,68.58564233,68.55794107,68.11502453,67.6322946,67.15601442,66.02812662,65.75974903,66.95398103,68.34235597,65.29846061,64.08193641,65.57421973,67.34264243,67.31691402,66.08277336,65.6966204,64.85403171,65.70632951,65.92940902,76.36195753,75.19047619,74.76145038,74.29526995,74.01425178,73.59657469,71.26663381,70.23867511,69.70128023,70.22321429,67.34022556,67.05827068,67.907399,69.24406048,70.51334702,69.67281879,68.11655405,77.30557965,76.84240363,,,,,,,,,,,,
Kenya,KEN,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
Kenya,KEN,Electricity production from oil sources (% of total),EG.ELC.PETR.ZS,,,,,,,,,,,,39.56043956,39.73747017,42.73029967,32.89205703,29.62281509,44.95699765,29.40226171,20.43650794,15.26717557,26.3803681,17.57894737,15.8997955,7.95730228,10.65340909,5.981067126,10.43093033,13.54019746,4.256756757,3.520671835,7.14064915,4.659289458,4.286964129,3.622787611,5.736137667,10.16866292,9.497076023,16.56646627,18.01645734,33.61932716,53.0204693,33.40717767,21.9832222,16.38588047,25.01396908,28.33763997,29.65912711,28.39944436,36.86930091,44.70848708,30.93048418,33.12701483,25.22346027,30.71203245,18.51371787,12.48575277,,,,,
Kenya,KEN,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,,,,,,,,,,,30088546.9,30037484.5,26521417.2,33110768.9,37394830.4,43056265.7,54710899.8,63627416.4,131871884.6,137243055.9,231759747.7,272034138.7,307788101.7,291422436.6,305554408.9,344752149.2,358486383,417878291.2,452459339.5,428102745,507290736.9,521822689,412636565.5,409351273.6,711820874.9,700829528,643286912.2,477234513.2,489407104.6,509883497.8,442873123.8,354841555.8,424535775.5,510401641.9,303852672.9,502667743.8,391832543.1,414537089,380096950.9,344665204.8,350122923.1,386481428.4,493438153.9,470612185.5,1249893938,694455942.6,774011421.1,1178345947,2291060115,3962026509,
Kenya,KEN,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,21110000.61,63229999.54,49119998.93,55590000.15,56709999.08,72129997.25,55409999.85,36709999.08,60709999.08,55810001.37,57349998.47,66849998.47,71860000.61,94970001.22,116580001.8,124819999.7,154600006.1,160759994.5,245610000.6,348339996.3,394790008.5,448149993.9,484600006.1,396100006.1,408429992.7,426660003.7,442959991.5,557219970.7,832030029.3,1059699951,1181290039,916460022,884919982.9,915630004.9,677869995.1,733090026.9,596260009.8,448649993.9,415260009.8,311250000,513919982.9,472410003.7,388220001.2,522900024.4,655929992.7,756570007.3,941650024.4,1329359985,1363400024,1782479980,1631260010,2478820068,2653659912,3306840088,2661030029,2463560059,2188389893,2480219971,2490929932,3250969971,
Kenya,KEN,"Net financial flows, RDB concessional (NFL, current US$)",DT.NFL.RDBC.CD,,,,,,,,,,,,,,,,,,,,,,,968261.1,883291.7,1263503.7,4681657.9,7631791.8,6444665.3,5130287.8,30028317.1,12425440.5,12957607.1,14956871,7007040.9,14983257.3,12519485.4,24276749,41955608.1,7045745.6,3523939.9,1599953.1,7089720,-1030706.5,-2719460.3,16623734.1,18682441.6,7588048.4,24768593.2,28887152.6,53954494.7,83674510,122577264.9,187022149.3,244186513,224584866.7,247232317.5,186156637.6,184924347,172281303.4,71636133.6,
Kenya,KEN,"Net official flows from UN agencies, ILO (current US$)",DT.NFL.ILOG.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365388.9596,414143.4431,444420.0099,297710.0015,408780.0086,368680.0003,749935.0905,1670369.983,
Kenya,KEN,"External debt stocks, short-term (DOD, current US$)",DT.DOD.DSTC.CD,,,,,,,,,,,69038400,72000000,84011740.5,122004646.4,166000000,187000000,216010214.4,303000000,403000000,429000000,640382531.8,470251673.4,339573930.2,408412123.2,376030312,470000213.9,372016424.8,591686280.2,534031917.6,609978054,934284411.4,707575394.1,776728684.6,902647474.1,677108016.7,633502118.9,527712316.4,796386759.1,834257446.2,779229742.8,756723445.5,529580416.4,658368411.4,691815018,662181394.8,490184781.4,589751408.6,967221551.9,950340568.5,960557317.4,1041358696,1292525874,1576703440,2419657941,1997404339,2698261245,2134226330,2656912825,2546256024,2611018804,
Kenya,KEN,"Net bilateral aid flows from DAC donors, Slovak Republic (current US$)",DC.DAC.SVKL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689999.9976,400000.006,59999.99866,360000.0143,59999.99866,1139999.986,1509999.99,1769999.981,1629999.995,1220000.029,1320000.052,2109999.895,1480000.019,1769999.981,2579999.924,
Kenya,KEN,"Net bilateral aid flows from DAC donors, Finland (current US$)",DC.DAC.FINL.CD,,,,,,,,,,,,230000.0042,300000.0119,300000.0119,340000.0036,289999.9917,1289999.962,2079999.924,1289999.962,1639999.986,2619999.886,3930000.067,5289999.962,6590000.153,13359999.66,13340000.15,8989999.771,14449999.81,27659999.85,25190000.53,30229999.54,34119998.93,20600000.38,7590000.153,6019999.981,6130000.114,3279999.971,4260000.229,5199999.809,4099999.905,4039999.962,5380000.114,5260000.229,5639999.866,7840000.153,7599999.905,11199999.81,13529999.73,16340000.15,18170000.08,25760000.23,21819999.69,25729999.54,29520000.46,56869998.93,20930000.31,17329999.92,16139999.39,16260000.23,9189999.58,
Kenya,KEN,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1063100000,3046700000,2017510000,1799020000,1813020000,2088570000,,1255390000,1045300000,1431290000,4182760000,3890970000,6383990000,11378040000,13344620000,10854100000,10966800000,14460870000,10202610000,,,,,,,,25061520000,21398330000
Kenya,KEN,"Exports of goods and services (BoP, current US$)",BX.GSR.GNFS.CD,,,,,,,,,,,,,,,,954761734.1,1107546242,1553060536,1496238381,1568898321,2007361674,1761591925,1608082528,1496148072,1624129528,1568391980,1865369277,1701237605,1871686078,1922861300,2228475670,2199770732,2150707963,3645307514,4221058852,3525749673,3662160348,4159561884,4369985847,4287329453,2775598198,3011496360,3215667152,3609867576,4282488705,5342241045,5945776632,7062903640,8290489646,7385228127,8983045680,9967709460,11205368272,10978182142,11243098979,10608257289,9912835867,10448666380,11564075514,11490592369,
Kenya,KEN,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,,,,,,,,,,,,,,,,-232460174,-123817622.4,30447429.2,-653739086.6,-493625068.6,-876527715.9,-488311778.3,-252785006.9,-28997447.07,-115236187.4,-80939055.33,-45113500.21,-410161561.8,-464639293.2,-576226477.5,-525381740.7,-223703280,-102430923.8,-363177137,-194594870.4,217643921.4,51262660.16,-74805588.85,-478634744,-102292720.1,-276529155.2,-138832876.9,142139842.6,38557161.31,-55491409.77,-382528497.9,-99742395.47,-1133172270,-1587589982,-1353212958,-1953047328,-4320862837,-4359973027,-4834126988,-5942999915,-4148196673,-5072880417,-5680832758,-5682646912,-5146486803,
Kenya,KEN,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,,,,,,,,,,,,,,,,25.81573896,26.36916836,27.71084337,24.40350347,22.6642984,18.00107469,27.35662492,25.74120892,26.41882974,26.00294442,24.71225457,23.74944337,31.22215533,27.68445673,26.98259188,30.38732614,32.13003235,32.15627348,27.43893765,34.84902958,36.56595571,36.29000748,41.05848038,40.92331171,29.9836393,27.43893765,34.84902958,36.56595571,36.29000748,41.03920883,45.55131495,33.40375547,33.93437926,35.51786555,34.94234603,36.49016373,31.19800456,28.95539924,28.21987496,40.056223,42.39131144,50.33919637,47.47984258,22.42834417,22.11548448,
Kenya,KEN,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.240780521,,,,,,,,,,0.240780521,,,,,,,,,,0.240780521,,,,,,,,,,
Kenya,KEN,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,8,,14,,,15,22,27,25,,,23,22,31,34,41,41,63,48,77,135,123,127,132,137,144,135,244,294,
Kenya,KEN,Profit tax (% of commercial profits),IC.TAX.PRFT.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,33,33.2,33.2,33.2,33.2,32.4,27.4,30.1,29.8,29.8,30.1,30.1,30.1,30.1,
Kenya,KEN,Procedures to register property (number),IC.PRP.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,
Kenya,KEN,Firms formally registered when operations started (% of firms),IC.FRM.FREG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,,,89.6,,
Kenya,KEN,Power outages in firms in a typical month (number),IC.ELC.OUTG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,,,,,,6.3,,,,,3.8,,
Kenya,KEN,"Human capital index (HCI), female, lower bound (scale 0-1)",HD.HCI.OVRL.LB.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN,Compensation of employees (% of expense),GC.XPN.COMP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.55990041,32.73877081,30.10479968,25.56529177,28.71900783,36.1570062,
Kenya,KEN,Taxes on exports (% of tax revenue),GC.TAX.EXPT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,0,0,0,
Kenya,KEN,Net acquisition of financial assets (% of GDP),GC.AST.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.248328224,1.400763105,3.366962269,2.445793823,2.894080389,3.004489922,
Kenya,KEN,"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.485833333,1.805,2.914166667,-25.715,11.0375,9.816666667,10.7825,7.7525,6.166541667,9.094704167,10.27354583,6.936354167,9.510604167,12.84163333,9.572105556,4.445904167,6.822338075,6.541443676,6.313997711,7.429157909,10.770375,6.323105824,7.142754588,8.388016025,7.583255706,5.159697119,8.047213979,5.295739183,5.298342169,5.548049554,5.14186795
Kenya,KEN,Claims on other sectors of the domestic economy (annual growth as % of broad money),FM.AST.DOMO.ZG.M3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.697415549,4.844960939,16.00405343,6.041733961,9.886564569,10.52559074,19.04032009,11.51525759,14.31570919,23.33275639,9.31446286,14.25780081,30.31104463,17.61281418,6.834025487,4.393272285,3.218630265,7.072372459,
Kenya,KEN,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.36,12.36335962,12.36335962,,
Kenya,KEN,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,452924,484653,518709,547666,577186,608223,640992,675544,712028,750391,784680,819433,855825,893778,933523,975092,1018630,1064043,1111611,1161369,1211737,1263897,1318454,1375443,1435062,1497173,1562150,1630037,1701066,1775080,1856342,1942074,2031944,2125762,2224107,2327061,2434994,2547679,2665809,2789488,2897252,3004975,3116880,3232974,3353583,3478364,3607993,3742477,3882195,4026748,4176922,4332724,4494367,4662069,4836060,5016577,5203864,5398177,5599781,5810192,6030856
Kenya,KEN,"Droughts, floods, extreme temperatures (% of population, average 1990-2009)",EN.CLC.MDAT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.477853231,,,,,,,,,,,
Kenya,KEN,Agricultural nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.AG.KT.CE,,,,,,,,,,0,5075.51034,5192.501798,5356.70297,5358.961165,5342.438444,5461.418521,5370.982965,5521.213088,5980.013429,6515.275766,5862.102635,5768.69452,6440.136571,7178.790559,7270.631097,7237.221467,7469.719824,7443.79905,8030.189439,8315.936186,9840,9470,9420,9300,9410,9250,8850,8780,9090,9550,8820,8890,9180,9840,10300,10230,9770,15470,15450,14900,15060,15660,15460,15340,16260,15710,16820,15560,16330,,
Kenya,KEN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.298956833,0.28670005,0.303639574,0.319940617,0.30655442,0.258955802,0.272471888,0.265284167,0.267547187,0.287023253,0.272882,0.314635066,0.318815222,0.311093209,0.378551725,0.366540689,0.32699593,0.34543562,0.350171035,0.318934741,0.377483911,0.382519323,0.264641054,0.252865543,0.225615537,0.189649404,0.201819997,0.241984386,0.216176316,0.226398608,0.258803383,0.240195282,0.234935687,0.224209954,0.217806655,0.229398295,0.243796174,0.225730104,0.236690397,0.240845592,0.257472675,0.231669148,0.219840479,0.188299583,0.208501314,0.227440913,0.247018257,0.242081744,0.249045134,0.286295483,0.300732674,0.301772165,0.273546483,0.30975405,0.321841108,0.356946384,0.3826588,0.376136379,0.358028408,,
Kenya,KEN,GDP per unit of energy use (PPP $ per kg of oil equivalent),EG.GDP.PUSE.KO.PP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.270062863,3.366077088,3.327698634,3.335381026,3.458209513,3.518172873,3.599641493,3.635791978,3.660879938,3.717774309,3.693289446,3.864355092,3.895115137,3.996224341,4.102692265,4.325178971,4.550454987,4.886246919,4.822920258,4.740844772,4.978272418,5.282906917,5.563205213,5.905208801,5.97124238,,,,,,
Kenya,KEN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.99,2.35,2.68,3.15,3.65,4.28,4.93,5.65,6.39,7.24,8.02,8.95,9.9,10.74,11.83,12.76,13.42,,,,
Kenya,KEN,Net ODA received (% of gross capital formation),DT.ODA.ODAT.GI.ZS,,,,,43.46261169,50.21583064,25.56756278,14.76432344,22.37580105,19.75436208,14.66047564,15.71758328,15.28000488,14.66484312,15.24066209,21.11150143,21.97914989,15.07762078,15.54547859,30.81377852,22.17272352,28.53368278,34.4676248,31.65884406,33.29807024,27.4611363,28.10988397,28.78102572,39.1292323,51.45787218,57.02767771,53.61274172,63.70668654,90.39552174,49.15274776,37.13941706,32.99103989,22.59225237,17.65057521,15.54971993,23.22778667,19.36015313,19.50527042,21.2856487,24.02523619,22.87659072,19.56788727,20.33381514,19.36644231,24.90460915,19.56796796,27.22466518,24.51091758,29.85184468,19.30546729,17.93000233,17.32593223,16.50143446,15.81329822,19.56158655,
Kenya,KEN,"Net official flows from UN agencies, UNDP (current US$)",DT.NFL.UNDP.CD,,,,,,,,,2109999.895,2650000.095,3339999.914,3680000.067,3730000.019,3619999.886,2789999.962,3470000.029,2230000.019,1909999.967,3430000.067,4969999.79,6139999.866,8060000.42,8350000.381,5860000.134,5239999.771,5639999.866,6340000.153,5860000.134,5570000.172,4550000.191,11140000.34,13960000.04,11350000.38,9789999.962,9600000.381,3460000.038,1330000.043,6530000.21,7949999.809,5389999.866,4880000.114,5170000.076,4579999.924,6280000.21,5030000.21,5679999.828,5079999.924,4400000.095,9279999.733,7849999.905,8729999.542,7300000.191,8154488.564,7582136.154,5525385.38,4832216.263,4953642.845,4036472.321,2080392.122,3162904.263,
Kenya,KEN,"Net financial flows, multilateral (NFL, current US$)",DT.NFL.MLAT.CD,,,,,,,,,,,8910000,10288000,27308000,33109000,24711000,50749000,81518000,65473000,76100000,75401000,140655000,82833000,178723000,121270000,153451000,87008000,57477000,76616000,103653000,267024000,170616000,102317000,-1592000,98245000,-3509000,68831000,61788000,14097000,19381000,-36469000,83772000,33076000,-9819000,46845000,58368000,-262729000,-144041000,1189000,150496000,183114000,223298000,319245000,442878000,633049000,776639000,614506000,812588000,1420758000,1510485000,2641187000,
Kenya,KEN,"PPG, IDA (DOD, current US$)",DT.DOD.MIDA.CD,,,,,,,,,,,31768000,34838000,43829000,63421000,74550000,81165000,94573000,111988000,127916000,148945000,220025000,234132131.5,318685049.6,333943772,363118998.3,408479154,450939296.8,553117579.2,672698712.1,893099347.7,1184554019,1370366067,1410555000,1631042000,1788798000,1976772000,2062398000,2032105000,2210056000,2219853000,2262010000,2263384000,2447022000,2736088000,2881612000,2663220000,2764089000,2968119000,3050475000,3156096000,3237614000,3388428000,3585785000,3982522000,4199127000,4381759000,4567712000,5303104000,5801797000,7124964000,
Kenya,KEN,"Net ODA provided, to the least developed countries (current US$)",DC.ODA.TLDC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,KEN,"Net bilateral aid flows from DAC donors, Ireland (current US$)",DC.DAC.IRLL.CD,,,,,,,,,,,,,,,19999.99955,50000.00075,29999.99933,29999.99933,59999.99866,100000.0015,129999.9952,119999.9973,200000.003,230000.0042,150000.006,200000.003,349999.994,289999.9917,19999.99955,460000.0083,349999.994,360000.0143,610000.0143,889999.9857,1539999.962,2029999.971,2279999.971,2220000.029,1720000.029,1919999.957,3779999.971,3250000,3819999.933,6440000.057,8989999.771,6860000.134,15149999.62,13520000.46,20059999.47,11619999.89,13359999.66,11420000.08,9470000.267,9250000,8630000.114,7949999.809,8039999.962,7599999.905,7719999.79,7980000.019,
Kenya,KEN,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.138180792,2.251616503,2.966528047,3.956598593,5.377215916,3.552670009,,3.011016497,3.759686214,2.611630068,4.781531812,7.294839076,7.896628911,11.99037796,8.451121126,6.837969062,1.80854944,5.48742918,8.990346588,,,,,,,,1.8834,2.262045683
Kenya,KEN,"Exports of goods, services and primary income (BoP, current US$)",BX.GSR.TOTL.CD,,,,,,,,,,,,,,,,1011140476,1142922706,1593898754,1543590153,1629364048,2061268668,1798618734,1629964316,1524845028,1663119737,1606609820,1902285925,1738613418,1891802041,1934624595,2233319708,2205718122,2152415145,3704375121,4285612641,3579927605,3741405040,4220244981,4461685575,4389260003,2820573264,3057551984,3251049912,3669471396,4327503932,5415507873,6045198365,7223516613,8466708412,7567091068,9127273511,10241649596,11551867029,11311569609,11739483636,10688300102,10012330723,10589496845,11762840442,11708975335,
Kenya,KEN,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,,,,,,,,,,,,,,,,-15796942.11,-42069307.99,-53887116.77,-32085353.95,-78123859.1,-77895605.75,-8289584.285,-3387557.137,-9240119.145,-3885145.39,-23429726.54,-27795339.61,-8629862.464,1803111.494,-60828874.84,-57081096.18,-18830976.84,-6363133.145,-145655517.1,-7432412.602,-30934107.64,-105913755.1,-56143650.64,-14423846.26,-27391207.59,-110904550.4,-5302622.939,-20202582.1,-79662930.62,-41647828.35,-11524455.87,-26717027.61,-693021391.4,-51818674.63,-70270865.43,-176486327.3,-1364471522,-1141795457,-920208344.6,-745815917.4,-377729138.9,-521398505.4,-1009548410,-1461536440,-1128481938,
